molecule_chembl_id,canonical_smiles,pIC50,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL1172549,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc(OC)c1OC,7.522878745280337,active,337.37500000000017,4.089800000000003,1.0,4.0
CHEMBL4093642,COc1cc(Br)c(/C=C2\CN(C(C)C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,7.522878745280337,active,515.4520000000003,5.202760000000005,1.0,7.0
CHEMBL3672369,Cc1cc(O)c(-c2ccc([C@@H](C)CN(C)C)cc2)c2c1[nH]c(=O)c1sccc12,7.522878745280337,active,392.52400000000006,5.088920000000003,2.0,4.0
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.522878745280337,active,393.4430000000002,3.405100000000002,1.0,7.0
CHEMBL1643903,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1N,7.481486060122112,active,403.38700000000017,2.790800000000001,2.0,9.0
CHEMBL4517656,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,7.481486060122112,active,547.0300000000001,5.508800000000006,1.0,6.0
CHEMBL4167516,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCOCCOCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C,7.455931955649724,active,1219.3989999999994,10.104139999999997,5.0,17.0
CHEMBL1094709,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,7.397940008672037,active,407.4740000000001,3.7188000000000008,3.0,6.0
CHEMBL106653,CC[n+]1c(/C=c2\s/c(=C3/Sc4ccccc4N3C)c(=O)n2-c2ccccc2)sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,7.397940008672037,active,671.8910000000002,5.456820000000006,0.0,9.0
CHEMBL320647,C[C@@](O)(CCl)[C@H]1Cc2ccc3oc4c(N5CC[C@H](N)C5)c(F)cc5c(=O)c(C(=O)O)cn(c3c2O1)c45,7.397940008672037,active,515.9250000000003,2.7644,3.0,8.0
CHEMBL3216912,CC(C)NC(=N)c1ccc(-c2ccc(-c3nc4ccc(C(=N)NC(C)C)cc4s3)s2)cc1.Cl.Cl,7.397940008672037,active,534.5820000000001,7.182140000000006,4.0,5.0
CHEMBL2335140,CN1CCN(CCCNc2cc3c(=O)n(CCN4CCOCC4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CCN6CCOCC6)c(=O)c2c5c34)CC1,7.397940008672037,active,803.0219999999996,0.7950000000000073,2.0,14.0
CHEMBL490294,COc1cc(/C=C\c2ccc(OC)c(N)c2)cc(OC)c1.Cl,7.397940008672037,active,321.80400000000003,3.886800000000003,1.0,4.0
CHEMBL4438343,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,7.397940008672037,active,595.065,7.071400000000006,0.0,5.0
