molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL4073907,COc1cc(Br)c(/C=C2\CCC/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,3300.0
CHEMBL520015,C[C@H]1CCCC(O)CC(=O)c2c(O)cc(O)cc2CC(=O)O1,3300.0
CHEMBL4085464,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3ccccc3Cl)C2=O)nc1C,3300.0
CHEMBL4103764,C=C(COC(=O)c1cccc(C(=O)OCC(=C)C(=O)OC)n1)C(=O)OC,3350.0
CHEMBL4208312,Cc1ccc(NC(=O)Cn2c(N)nc(Cc3ccc(C(C)(C)C)cc3)c2-c2ccccc2Br)cc1,3400.0
CHEMBL2088617,CC(C)=CCC1=C(O)C2(CC=C(C)C)CC(CC=C(C)C)C(C)(C)C(C(=O)c3ccccc3)(C1=O)C2=O,3400.0
CHEMBL439665,COC(=O)c1ccc2c(Cl)c(C(=O)Nc3ccc(C(=N)NC(C)C)cc3)sc2c1,3490.0
CHEMBL4203019,Cc1ccc(NC(=O)Cn2c(N)nc(CC3CC3)c2-c2ccccc2Br)cc1,3500.0
CHEMBL4104707,O=C1C(Nc2ccc(-c3ccc(F)cc3)cc2)=CC(=O)c2ncncc21,3500.0
CHEMBL4093196,O=C1C(Nc2ccc(CO)cc2)=CC(=O)c2ncncc21,3500.0
CHEMBL370309,CC(C)/N=C(/N)c1ccc(NC(=O)c2sc3cc(Br)ccc3c2Cl)cc1,3510.0
CHEMBL3215917,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)cc3)sc2cc1C1=NCCN1,3540.0
CHEMBL113131,COC1=CC(=O)c2c(c(COc3ccc([N+](=O)[O-])cc3F)c(C)n2C)C1=O,3556.0
CHEMBL1163214,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCN(c6ccccc6)CC5)cc34)ccc2s1,3561.0
CHEMBL520721,C=C(C)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@H]12,3600.0
CHEMBL4062537,COc1ccc(/C=C2\CCC/C(=C\c3nc(C)c(C)nc3C)C2=O)c(Cl)c1,3600.0
CHEMBL1910175,O=C(O)c1cc2ccc(-c3ccc(Cl)cc3)cc2n1O,3600.0
CHEMBL1652707,O=C(O)c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)c1ccncc12,3600.0
CHEMBL1163399,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(OC)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,3620.0
CHEMBL1165468,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN(CC)CC)c(OC)cc34)ccc2s1,3694.0
CHEMBL4061873,Cc1nc(C)c(/C=C2\CNC/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,3700.0
CHEMBL4540070,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)c1,3700.0
CHEMBL4211415,C(=C/c1ccc(-c2ccccc2)cc1)\CCCCCCCCOC[C@@H]1CCCN1.Cl,3700.0
CHEMBL4075208,O=C1C(Nc2ccc(Oc3ccccc3)cc2)=CC(=O)c2ncncc21,3700.0
CHEMBL190626,CC(C)/N=C(/N)c1ccc2nc(O)c3sc4cc(Br)ccc4c3c2c1,3710.0
CHEMBL189987,COc1cccc2c(=O)c3c(O)cc4c(c3oc12)[C@@H]1OC[C@](O)(CCl)[C@@H]1O4,3760.0
CHEMBL2035460,O=c1c2ccccc2[se]n1CCn1[se]c2ccccc2c1=O,3790.0
CHEMBL1629877,CC(C)=CC[C@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccccc3)=C2O)C1(C)C,3800.0
CHEMBL4206851,Cc1ccc(NC(=O)Cn2c(N)nc(Cc3ccccc3)c2-c2ccccc2Br)cc1,3800.0
CHEMBL1436155,O=C(c1ccco1)N1CCN(Cc2cc(=O)c(OCc3cccc(Cl)c3)co2)CC1,3800.0
CHEMBL4289274,COc1cc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc(OC)c1OC,3900.0
CHEMBL1652737,C#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnccc23)c1,3900.0
CHEMBL4210926,O=S(=O)(CC#Cc1ccccc1C#CCO)c1c(F)c(F)c(F)c(F)c1F,3900.0
CHEMBL1170994,COc1ccc(C(=O)/C=C/c2cn(C)c3ccccc23)cc1OC,3900.0
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,3907.76
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,3972.9
CHEMBL593597,CCCCNc1nc(N(C)O)nc(N(C)O)n1,4000.0
CHEMBL57158,Nc1ccn(C2OC(CO)[C@@H](O)[C@H]2NO)c(=O)n1,4000.0
CHEMBL347737,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2NO)c(=O)n1,4000.0
CHEMBL469134,O=C(CCCCc1cc(C(=O)NO)no1)Nc1nc(-c2ccccc2)cs1,4000.0
CHEMBL1164418,Cn1ccc2cc(C#N)c3nc4ccccc4n3c21,4000.0
CHEMBL238696,N#Cc1ccc2nc(/C=C/c3ccccc3)[nH]c2c1,4000.0
CHEMBL380627,CN1CCN(C(=O)c2cccc3c(NCCc4c[nH]c5ccccc45)c4ccccc4nc23)CC1,4000.0
CHEMBL1164813,Cn1cccc1/C=C(\C#N)c1nc2ccccc2[nH]1,4000.0
CHEMBL467998,O=C(CCCCNC(=O)c1cc(-c2ccccc2)on1)NO,4000.0
CHEMBL2147701,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C/C(=C/n5cnnc5)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4000.0
CHEMBL321328,CCCC(=O)OCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,4000.0
CHEMBL4094251,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccccc4)nn3)cc2)cc1,4000.0
CHEMBL473171,Cc1ccnc(Nc2nc3ccc(C#N)cc3s2)c1,4000.0
CHEMBL4095290,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccccc6Br)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4040.0
CHEMBL4089855,CC(C)CCCc1ccc(C2CC=CC(=O)O2)c2ccccc12,4090.0
CHEMBL1163979,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)ccc2s1,4096.0
CHEMBL4563176,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(OC)c1Cc1ccccc1O,4100.0
CHEMBL4204613,CCCCCCCC/C=C/CCCCCCCCOC[C@@H]1CCCN1.Cl,4200.0
CHEMBL4170893,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C,4200.0
CHEMBL1761343,COc1ccc(Nc2nnc(-c3cc(OC)c(OC)c(OC)c3)s2)cc1,4300.0
CHEMBL4284616,COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(F)c4)cc3)nc2c1,4300.0
CHEMBL4082063,COc1cc(C(=O)c2c(C#Cc3ccccc3)sc(C)c2C)cc(OC)c1OC,4320.0
CHEMBL470793,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7ccc(Cl)cc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4339.783722253842
CHEMBL573107,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,4362.27
CHEMBL1806774,C(=C/c1nc2ncccc2[nH]1)\c1ccccc1,4390.0
CHEMBL274221,COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2OC(C)=O)cc1NC=O,4391.164976068151
CHEMBL3217007,Cl.Cl.c1cc2nc(-c3ccc(-c4nc5ccc(C6=NCCN6)cc5s4)nc3)sc2cc1C1=NCCN1,4400.0
CHEMBL1172145,O=C(/C=C/c1ccncc1)c1c[nH]c2ccccc12,4400.0
CHEMBL558069,C#CCn1cc(C(=O)NC(CC(=O)NC2CCCC2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,4400.0
CHEMBL399530,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,4424.62
CHEMBL190087,Cc1ccc2c(Cl)c(C(=O)Nc3ccc(/C(N)=N\C(C)C)cc3)sc2c1,4440.0
CHEMBL1171412,COc1ccc(C(=O)/C=C/c2c[nH]c3ccccc23)cc1OC,4500.0
CHEMBL4227722,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2cnccc2c1C(=O)O,4500.0
CHEMBL4171346,O=C(Nc1cccc(F)c1)c1cc(=O)[nH]c2cc(-c3ccsc3)ccc12,4500.0
CHEMBL4573425,N#Cc1nc2c(nc1C#N)-c1cc(F)c(F)cc1C2=O,4500.0
CHEMBL2442837,Cc1ccc(S(=O)(=O)Oc2ccc(NCc3ccc(Cl)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,4500.0
CHEMBL391119,Cl.N=C(N)c1ccc2ccc3nc4ccccc4n3c2c1,4500.0
CHEMBL4227814,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2c(I)c(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCCCC1,4570.0
CHEMBL1668321,C[C@H]1OC2=C(C(=O)c3ccccc3C2=O)C1(C)C,4600.0
CHEMBL4075604,Cc1ccc(-c2ccc(NC3=CC(=O)c4ncncc4C3=O)cc2F)cc1,4600.0
CHEMBL3216783,Cl.Cl.c1cc(-c2nc3ccc(C4=NCCN4)cc3s2)nc(-c2nc3ccc(C4=NCCN4)cc3s2)c1,4600.0
CHEMBL4080191,Cc1nc(C)c(/C=C2\COC/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,4600.0
CHEMBL4203868,CCc1c2cc(Br)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,4600.0
CHEMBL4087388,C=C(COC(=O)c1cc(C(=O)OCC(=C)C(=O)OC)cc(C(=O)OCC(=C)C(=O)OC)c1)C(=O)OC,4630.0
CHEMBL1164075,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN(C)C)cc34)ccc2s1,4640.0
CHEMBL4159601,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCCOCCOCCOCCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C,4640.0
CHEMBL190492,COc1ccc2c(Cl)c(C(=O)Nc3ccc(C(=N)NC(C)C)cc3)sc2c1,4670.0
CHEMBL221137,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,4699.87
CHEMBL4215346,[O-][S+](CC#Cc1cc2ccccc2cc1C#CCO)c1c(F)c(F)c(F)c(F)c1F,4700.0
CHEMBL4286943,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,4700.0
CHEMBL4567250,Cc1ccccc1S(=O)(=O)N1[C@@H](c2ccc(Cl)cc2)C(C(=O)N[C@@H](Cc2ccccc2)C(N)=O)=C[C@H]1C(C)(C)C,4700.0
CHEMBL4284701,CC(=O)c1ccc(NC(=O)Cn2nc(C(F)(F)F)nc2N)cc1,4700.0
CHEMBL516119,CC(=O)O[C@@H]1C[C@H]2C(C)(C)CCC[C@]2(C)C2=C1C(=O)C(C(C)C)=C(O)C2=O,4700.0
CHEMBL4224944,Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccc(Cl)cc2c1C(=O)O,4730.0
CHEMBL1806793,Brc1cnc2nc3ccc4ccc(C5=NCCN5)cc4n3c2c1.Cl,4740.0
CHEMBL138497,CN(C)CCCN(C(=O)c1ccc2c(c1)sc1c(O)nc3ccccc3c12)c1ccccc1,4790.0
CHEMBL2047534,NC(=S)c1ccc(OC(=O)c2ccccc2OC(=O)CCCO[N+](=O)[O-])cc1,4800.0
CHEMBL1241832,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cc(-c2ccc3ccccc3c2)n[nH]1,4800.0
CHEMBL4474429,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(OC)ccc5nc4s3)cc2)c1,4900.0
CHEMBL4103041,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccnc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4900.0
CHEMBL564247,C#CCn1cc(C(=O)NC(CC(=O)NC2CCCCC2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21,4900.0
CHEMBL4280192,C/C(=N/O)c1ccc(NC(=O)Cn2nc(C(F)(F)F)nc2N)cc1,4900.0
CHEMBL4290355,COc1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,4900.0
CHEMBL4205758,CC(C)(C)c1ccc(Cc2nc(N)n(CC(=O)Nc3ccccc3)c2-c2ccccc2Br)cc1,4900.0
CHEMBL2380836,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(C(F)(F)F)cc1F,4990.0
CHEMBL460116,COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1cccc(Oc2ccccc2)c1)Oc1ccc(Cl)cc1,5000.0
CHEMBL388301,CC(C)=CCc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,5000.0
CHEMBL593599,CONc1nc(N(C)O)nc(N(C)O)n1,5000.0
CHEMBL499967,Cc1ccc(Nc2nc3ccc(C#N)cc3s2)nc1,5000.0
CHEMBL4162800,CC(=O)Oc1cc2c(c(C)c1OC(C)=O)C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@]12C,5000.0
CHEMBL4202506,CNC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(O)c(O)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5000.0
CHEMBL4216895,CNC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(OC)c(OC)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5000.0
CHEMBL3125999,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1ccccc1,5000.0
CHEMBL4174164,CC(=O)Oc1cc2c(c(C)c1OC(C)=O)C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(N=C=O)C[C@H]4[C@]3(C)CC[C@]12C,5000.0
CHEMBL4202795,Cc1c(O)c(O)cc2c1C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(NC(N)=O)C[C@H]4[C@]3(C)CC[C@]12C,5000.0
CHEMBL390504,C=CCc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,5000.0
CHEMBL240384,Cl.N=C(NN1CCOCC1)c1ccc2nc(/C=C/c3ccccc3Cl)[nH]c2c1,5000.0
CHEMBL505209,NC(=S)N/N=C/c1c(O)ccc2ccccc12,5000.0
CHEMBL4207143,Cc1c(O)c(O)cc2c1C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@]12C,5000.0
CHEMBL242112,NC(=S)N/N=C/c1ccccc1O,5000.0
CHEMBL202679,O=C(NC(=O)c1ccccc1)Nc1ccc(Sc2ncc(Br)cn2)cc1,5000.0
CHEMBL493606,CCN(CC)c1ccc(/C=N/NC(N)=S)c(O)c1,5000.0
CHEMBL483465,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,5000.0
CHEMBL4074850,COc1cc(C(=O)c2c(C#Cc3ccccc3)sc3c2CCCC3)cc(OC)c1OC,5080.0
CHEMBL4543719,COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)/C=C/c1ccccc1,5100.0
CHEMBL3217214,Cl.Cl.c1cc2nc(-c3cnc(-c4nc5ccc(C6=NCCN6)cc5s4)cn3)sc2cc1C1=NCCN1,5100.0
CHEMBL189638,Cc1ccc(NC(=O)c2sc3cc(/C(N)=N\C(C)C)ccc3c2Cl)cc1,5110.0
CHEMBL515186,CC(=C/C(=O)O)/C=C/C=C(\C)[C@@H]1C=C2C(C)(C)CCC[C@]2(C)OO1,5113.704728672843
CHEMBL4203454,COc1ccc(Cc2nc(N)n(CC(=O)Nc3ccc(C)cc3)c2-c2ccccc2Br)cc1,5200.0
CHEMBL4066620,COc1cc(Br)c(/C=C2\CNC/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,5200.0
CHEMBL4059799,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(Br)o6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5200.0
CHEMBL1652704,O=C(O)c1ccc2c(c1)nc(NCCc1ccccc1)c1ccncc12,5200.0
CHEMBL1163731,CCOC(=O)c1cc2cc(Nc3ncnc4cc(OC)c(OCCCN5CCN(C)CC5)cc34)ccc2s1,5208.0
CHEMBL1163406,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OC)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,5260.0
CHEMBL39448,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccccc2c1C(=O)O,5290.0
CHEMBL212687,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCC(O)C3)[C@@H]2CC/C(C)=C/CC1,5300.0
CHEMBL4074845,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccsc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5300.0
CHEMBL2035491,O=c1c2cc(O)ccc2[se]n1CCn1[se]c2ccc(O)cc2c1=O,5300.0
CHEMBL4090848,O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCCC2,5350.0
CHEMBL4217451,CCCCCCCC/C=C\CCCCCCCCOC[C@@H]1CCCN1.Cl,5400.0
CHEMBL209170,C/C1=C\[C@H]2OC(=O)[C@@H](CN(C)C)[C@@H]2CC/C(C)=C/CC1,5400.0
CHEMBL4092841,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(F)cc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5400.0
CHEMBL485268,C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3ccccc23)=C(CC=C(C)C)C1=O,5400.0
CHEMBL1190711,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,5400.02
CHEMBL4213991,CCc1c(C(=O)NC(CO)Cc2ccccc2)[nH]c2ccc(Br)cc12,5500.0
CHEMBL4065536,CCOC(=O)c1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1,5500.0
CHEMBL4086398,Cc1nc(C)c(/C=C2\CN(C)C/C(=C\c3ccccc3Cl)C2=O)nc1C,5500.0
CHEMBL4518361,COCOc1cc(OC)cc(OC)c1C(=O)/C=C/c1ccccc1,5600.0
CHEMBL1813349,CC1=CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,5600.0
CHEMBL4202488,CCCCCc1nc(N)n(CC(=O)Nc2ccc(C)cc2)c1-c1ccccc1Br,5600.0
CHEMBL1254408,COc1ccc(-c2noc(-c3cc4cc(OC)ccc4[nH]3)n2)cc1,5600.0
CHEMBL238425,Cl.c1ccc2c(c1)nc1ccc3ccc(C4=NCCN4)cc3n12,5600.0
CHEMBL2147700,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C/C(=C/n5ccnc5C)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,5600.0
CHEMBL477772,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,5604.66
CHEMBL190632,COC(=O)c1ccc2c(c1)sc1c(O)nc3ccc(C(=N)NC(C)C)cc3c12,5640.0
CHEMBL2335135,CN1CCN(CCCNc2cc3c(=O)n(CC4CCCO4)c(=O)c4c(NCCCN5CCN(C)CC5)cc5c(=O)n(CC6CCCO6)c(=O)c2c5c34)CC1,5650.0
CHEMBL4291511,C/C(=N/O)c1ccc(NC(=O)Cn2nc(-c3ccccc3)nc2N)cc1,5700.0
CHEMBL4206264,Nc1nc(Cc2ccccc2)c(-c2ccccc2Br)n1CC(=O)Nc1ccccc1,5700.0
CHEMBL4294910,COc1cc(-c2nc(N)n(CC(=O)Nc3ccc(/C(C)=N\O)cc3)n2)cc(OC)c1OC,5700.0
CHEMBL1761342,COc1cc(-c2nnc(Nc3ccc(C)cc3)s2)cc(OC)c1OC,5800.0
CHEMBL4073059,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccnc6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5800.0
CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,5800.0
CHEMBL4226040,O=C(O)c1cc(-c2ccc(C3CCCCC3)cc2)nc2ccccc12,5880.0
CHEMBL1165425,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,5880.0
CHEMBL4515053,COc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccccc5)cc4)cc3cc2c1,5900.0
CHEMBL2035470,Cc1ccc2[se]n(CCn3[se]c4ccc(C)cc4c3=O)c(=O)c2c1,5940.0
CHEMBL363146,Cc1ccc2c(c1)sc1c(O)nc3ccc(/C(N)=N\C(C)C)cc3c12,5980.0
CHEMBL203172,CN1CCN(C(=O)c2ccc3c(NCCc4c[nH]c5ccccc45)c4ccccc4nc3c2)CC1,6000.0
CHEMBL473264,N#Cc1ccc2nc(Nc3ccc(Cl)cn3)sc2c1,6000.0
CHEMBL1652708,O=C(O)c1ccc2c(c1)nc(Nc1cccc(F)c1)c1ccncc12,6000.0
CHEMBL4294691,Cc1sc2cc1C1=C(CCC1)c1cc(sc1C)C(=O)[C@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H]([C@H](O)C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC2=O,6000.0
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,6000.0
CHEMBL4281887,Cc1sc2cc1C1=C(CCC1)c1cc(sc1C)C(=O)[C@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC2=O,6000.0
CHEMBL474166,Cc1cccc(Nc2nc3ccc(C#N)cc3s2)n1,6000.0
CHEMBL507831,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6c([nH]c7c(F)cccc67)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6046.392319249515
CHEMBL1835794,COc1nc(CC(O)(COCc2ccccc2)COCc2ccccc2)c(C)c(OC)n1,6080.0
CHEMBL14205,O=[N+]([O-])c1ccccc1O,6084.0
CHEMBL551793,COc1ccc(-c2noc(-c3ccc(F)cc3)n2)cc1OC1CCCC1,6090.0
CHEMBL4592074,COCOc1cc(OCOC)c(C(C)=O)c(OCOC)c1,6100.0
CHEMBL377936,O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1ccc(S(=O)(=O)c2ncc(Br)cn2)cc1,6100.0
CHEMBL1165426,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccccc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,6110.0
CHEMBL4097316,Cc1nc(C)c(/C=C2\CNC/C(=C\c3ccccc3Cl)C2=O)nc1C,6200.0
CHEMBL4436325,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(NC(=O)c2cc3cc4ccccc4nc3s2)cc1,6200.0
CHEMBL4464263,COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5ccccc5nc4s3)cc2)c1,6200.0
CHEMBL590,CC1=CC(=O)c2ccccc2C1=O,6200.0
CHEMBL1163409,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(OC)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1,6230.0
CHEMBL2380823,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccccc1F,6250.0
CHEMBL4081994,CCCCc1ccc(C2CC=CC(=O)O2)c2ccccc12,6300.0
CHEMBL577784,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,6389.01
CHEMBL4062478,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc(OC)cc6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6400.0
CHEMBL4228737,COC(=O)c1cc(-c2ccc(-c3cccnc3)cc2)nc2ccccc12,6430.0
CHEMBL4282482,Clc1ccc(-c2cn3nc(-c4ccccc4)nc3s2)cc1,6500.0
CHEMBL4084656,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccc([N+](=O)[O-])cc6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,6500.0
CHEMBL4166252,COC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5c(cc(O)c(O)c5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,6500.0
CHEMBL4207374,CCCCCCc1nc(N)n(CC(=O)Nc2ccc(C)cc2)c1-c1ccccc1Br,6500.0
